Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
21.7004,S,21.7004,0.6623364,0.02406665,0.438881,0.003407245,0,61.98111,12.15096,0.09423356,74.88808,96.40492,4.072461,-38.3349624214868,-38.30676,-1.470198,704.136222698037,680.5906,157.6226,75.16532,76.96037,24681.46,3875.568
21.8004,S,21.8004,0.658995,0.0244925,0.4386985,0.003467769,0,61.98111,11.98565,0.0946418,74.88808,96.40492,4.072461,-38.2493724269698,-38.2216,-1.457321,700.401050084586,676.7645,157.4763,75.09705,76.90094,24749.31,3891.323
21.90041,S,21.90041,0.65566,0.024893,0.4385222,0.003524363,0,61.98111,11.82258,0.09491558,74.88808,96.40492,4.072461,-38.1649671872934,-38.13762,-1.444528,696.675537779087,672.947,157.3313,75.02811,76.84092,24816.77,3907.064
22.00041,S,22.00041,0.6523312,0.02531502,0.438352,0.003583401,0,61.98111,11.66169,0.09522885,74.88808,96.40492,4.072461,-38.0816797464174,-38.05475,-1.431899,692.959219798636,669.1376,157.1876,74.9585,76.7803,24883.86,3922.79
22.10041,S,22.10041,0.6490088,0.02576009,0.4381878,0.003646932,0,61.98111,11.50295,0.09563353,74.88808,96.40492,4.072461,-37.9994910885704,-37.97297,-1.419462,689.252463985738,665.3367,157.0451,74.88825,76.71908,24950.56,3938.501
22.20041,S,22.20041,0.6456921,0.02619072,0.4380295,0.003709256,0,61.98111,11.34631,0.09597772,74.88808,96.40492,4.072461,-37.9183980369999,-37.89228,-1.407134,685.554607842554,661.5436,156.9038,74.8173,76.65723,25016.89,3954.199
22.30042,S,22.30042,0.6423816,0.02658112,0.4378768,0.003763754,0,61.98111,11.19176,0.09609447,74.88808,96.40492,4.072461,-37.8384073789495,-37.81269,-1.394829,681.866059152566,657.7587,156.7637,74.74561,76.59476,25082.84,3969.882
22.40042,S,22.40042,0.6390772,0.0269993,0.4377296,0.003823103,0,61.98111,11.03924,0.09631162,74.88808,96.40492,4.072461,-37.7594552308669,-37.73413,-1.382712,678.18665503297,653.9818,156.6249,74.67325,76.53167,25148.4,3985.552
22.50042,S,22.50042,0.6357788,0.02744907,0.4375879,0.003886243,0,61.98111,10.88873,0.0965984,74.88808,96.40492,4.072461,-37.6815408422377,-37.6566,-1.370765,674.516297320777,650.2128,156.4873,74.6002,76.46793,25213.6,4001.207
22.60042,S,22.60042,0.632486,0.02790696,0.4374513,0.003951763,0,61.98111,10.74018,0.09691687,74.88808,96.40492,4.072461,-37.6046232535172,-37.58006,-1.358963,670.854606990967,646.4513,156.3509,74.52643,76.40353,25278.41,4016.849
22.70042,S,22.70042,0.6291991,0.0283813,0.43732,0.004018323,0,61.98111,10.59358,0.09723292,74.88808,96.40492,4.072461,-37.5287218123,-37.50453,-1.34729,667.201767238491,642.6975,156.2156,74.45194,76.33848,25342.85,4032.478
22.80043,S,22.80043,0.6259179,0.02886578,0.4371936,0.004087334,0,61.98111,10.44888,0.09757978,74.88808,96.40492,4.072461,-37.4538069124484,-37.42998,-1.335758,663.557721287026,638.9513,156.0815,74.37672,76.27275,25406.91,4048.092
22.90043,S,22.90043,0.622642,0.02937897,0.4370721,0.00415922,0,61.98111,10.30605,0.09796552,74.88808,96.40492,4.072461,-37.3798485811882,-37.35638,-1.324369,659.922078953396,635.2123,155.9485,74.30077,76.20634,25470.6,4063.694
23.00043,S,23.00043,0.6193721,0.02990397,0.4369554,0.004233702,0,61.98111,10.16507,0.09838168,74.88808,96.40492,4.072461,-37.3068366545972,-37.28372,-1.31312,656.295069380433,631.4807,155.8167,74.22406,76.13924,25533.92,4079.282
23.10043,S,23.10043,0.6161077,0.0304593,0.4368433,0.004311745,0,61.98111,10.02592,0.09884856,74.88808,96.40492,4.072461,-37.2347612860401,-37.21199,-1.302017,652.676520653864,627.7563,155.6861,74.14659,76.07143,25596.86,4094.857
23.20044,S,23.20044,0.6128487,0.03100129,0.4367359,0.004389347,0,61.98111,9.888534,0.09927285,74.88808,96.40492,4.072461,-37.1636206370448,-37.14119,-1.291009,649.066395058759,624.0391,155.5565,74.06834,76.00293,25659.43,4110.419
23.30044,S,23.30044,0.6095952,0.03155706,0.4366329,0.00446852,0,61.98111,9.752907,0.09970047,74.88808,96.40492,4.072461,-37.093375458865,-37.07128,-1.280118,645.464441694657,620.3288,155.428,73.98928,75.9337,25721.63,4125.969
23.40044,S,23.40044,0.6063469,0.03212174,0.4365342,0.004548831,0,61.98111,9.61902,0.1001214,74.88808,96.40492,4.072461,-37.0240255321395,-37.00226,-1.269339,641.870782376176,616.6255,155.3006,73.90942,75.86374,25783.46,4141.505
23.50044,S,23.50044,0.6031042,0.03267507,0.4364398,0.004627354,0,61.98111,9.486835,0.1004714,74.88808,96.40492,4.072461,-36.9555695861584,-36.93413,-1.258636,638.285400621619,612.9292,155.1742,73.82874,75.79304,25844.92,4157.029
23.60044,S,23.60044,0.5998637,0.03325403,0.4363442,0.004708096,0,61.98111,9.548548,0.1029113,74.88808,96.40492,4.072461,-36.9852281523631,-36.96329,-1.273693,634.703938176302,609.2356,155.0479,73.74722,75.72157,25906.01,4172.541
23.70045,S,23.70045,0.5966221,0.03384041,0.4363288,0.004791869,0,61.98111,9.418706,0.1033214,74.88808,96.40492,4.072461,-36.9179585433416,-36.89634,-1.263233,631.124611190664,605.543,154.9211,73.66485,75.64936,25966.73,4188.039
23.80045,S,23.80045,0.5933854,0.03444282,0.4363173,0.004876555,0,61.98111,9.290421,0.1037176,74.88808,96.40492,4.072461,-36.851483376316,-36.83018,-1.252864,627.553167426906,601.8569,154.7954,73.58161,75.57635,26027.08,4203.524
23.90045,S,23.90045,0.590154,0.0350306,0.4363097,0.004959999,0,61.98111,9.163692,0.1040547,74.88808,96.40492,4.072461,-36.7858218641775,-36.76483,-1.242564,623.989569925783,598.1773,154.6706,73.4975,75.50256,26087.06,4218.998
24.00045,S,24.00045,0.5869279,0.03562286,0.4363058,0.005043904,0,61.98111,9.038486,0.1043697,74.88808,96.40492,4.072461,-36.7209545708632,-36.70027,-1.23235,620.434186270158,594.5045,154.5469,73.4125,75.42797,26146.68,4234.459
24.10046,S,24.10046,0.5837068,0.03623069,0.4363056,0.005129801,0,61.98111,8.914787,0.104694,74.88808,96.40492,4.072461,-36.6568619446632,-36.63648,-1.222236,616.886326425927,590.8378,154.4242,73.3266,75.35256,26205.93,4249.907
24.20046,S,24.20046,0.5804911,0.0368594,0.436309,0.005219487,0,61.98111,8.792592,0.105063,74.88808,96.40492,4.072461,-36.5935345480605,-36.57345,-1.21224,613.346816522234,587.178,154.3026,73.23981,75.27633,26264.81,4265.343
24.30046,S,24.30046,0.5772803,0.03751203,0.4363158,0.005311174,0,61.98111,8.671846,0.1054384,74.88808,96.40492,4.072461,-36.53096154545,-36.51117,-1.202338,609.814658120666,583.5241,154.1819,73.15211,75.19925,26323.33,4280.767
24.40046,S,24.40046,0.5740746,0.03820169,0.4363262,0.005408118,0,61.98111,8.552554,0.105883,74.88808,96.40492,4.072461,-36.4691239580586,-36.44962,-1.192562,606.290281800446,579.8765,154.0622,73.06351,75.12132,26381.48,4296.18
24.50047,S,24.50047,0.5708736,0.0389311,0.4363399,0.005511473,0,61.98111,8.434681,0.1064156,74.88808,96.40492,4.072461,-36.4080219892045,-36.3888,-1.18292,602.773235595333,576.2347,153.9435,72.97396,75.04251,26439.27,4311.58
24.60047,S,24.60047,0.5676776,0.03968575,0.436357,0.005618013,0,61.98111,8.318215,0.1069703,74.88808,96.40492,4.072461,-36.3476344581078,-36.32869,-1.173377,599.263797369241,572.599,153.8257,72.88348,74.96282,26496.69,4326.968
24.70047,S,24.70047,0.5644867,0.04046053,0.4363773,0.005727157,0,61.98111,8.203148,0.1075344,74.88808,96.40492,4.072461,-36.2879611326598,-36.26929,-1.163927,595.762112008413,568.9695,153.7089,72.79202,74.88225,26553.75,4342.345
24.80047,S,24.80047,0.5613006,0.04125771,0.4364008,0.005841736,0,61.98111,8.089452,0.1081593,74.88808,96.40492,4.072461,-36.2290027736622,-36.2106,-1.154595,592.267797896638,565.3458,153.593,72.69958,74.80076,26610.45,4357.71
24.90047,S,24.90047,0.5581195,0.04207901,0.4364275,0.00595803,0,61.98111,7.9771,0.1087732,74.88808,96.40492,4.072461,-36.1707280149712,-36.15259,-1.145339,588.780869500633,561.7279,153.478,72.60614,74.71835,26666.79,4373.064
25.00048,S,25.00048,0.5549432,0.04292165,0.4364572,0.006076674,0,61.98111,7.866094,0.1093875,74.88808,96.40492,4.072461,-36.1131571352459,-36.09528,-1.136169,585.301387516541,558.1158,153.364,72.51168,74.63499,26722.76,4388.406
25.10048,S,25.10048,0.5517716,0.04376911,0.43649,0.00619649,0,61.98111,7.756407,0.1099802,74.88808,96.40492,4.072461,-36.0562596796817,-36.03864,-1.127071,581.8291539696,554.5093,153.2509,72.41617,74.55069,26778.37,4403.737
25.20048,S,25.20048,0.5486048,0.04463023,0.4365257,0.006318785,0,61.98111,7.648016,0.110574,74.88808,96.40492,4.072461,-36.0000259086367,-35.98266,-1.118054,578.364194120959,550.9084,153.1387,72.3196,74.46541,26833.62,4419.056
25.30048,S,25.30048,0.5454428,0.04549738,0.4365644,0.006441177,0,61.98111,7.540914,0.1111269,74.88808,96.40492,4.072461,-35.9444751349218,-35.92736,-1.109097,574.906438532835,547.313,153.0274,72.22194,74.37914,26888.52,4434.364
25.40049,S,25.40049,0.5422857,0.04636952,0.4366059,0.006564566,0,61.98111,7.435082,0.1116551,74.88808,96.40492,4.072461,-35.8895775704723,-35.87271,-1.100207,571.456008788243,543.7232,152.917,72.12318,74.29186,26943.05,4449.662
25.50049,S,25.50049,0.5391334,0.04724804,0.4366502,0.006688288,0,61.98111,7.330511,0.1121475,74.88808,96.40492,4.072461,-35.835332980457,-35.81871,-1.091377,568.012898642352,540.139,152.8074,72.02332,74.20358,26997.23,4464.948
25.60049,S,25.60049,0.5359858,0.04816244,0.4366973,0.006818152,0,61.98111,7.227173,0.1127007,74.88808,96.40492,4.072461,-35.7817128133622,-35.76533,-1.082655,564.57691624237,536.5601,152.6988,71.92233,74.11426,27051.04,4480.223
25.70049,S,25.70049,0.5328431,0.0490872,0.4367472,0.006948895,0,61.98111,7.125066,0.1132256,74.88808,96.40492,4.072461,-35.7287356306954,-35.71259,-1.073995,561.148213667253,532.9867,152.591,71.82021,74.02389,27104.51,4495.487
25.8005,S,25.8005,0.5297048,0.05004557,0.4367997,0.00708442,0,61.98111,7.024164,0.1137848,74.88808,96.40492,4.072461,-35.6763723525078,-35.66046,-1.065428,557.726283051573,529.4182,152.4841,71.71692,73.93243,27157.61,4510.741
25.9005,S,25.9005,0.5265711,0.05103638,0.4368548,0.007225059,0,61.98111,6.924452,0.1143814,74.88808,96.40492,4.072461,-35.6246129453081,-35.60893,-1.056954,554.311315431676,525.8548,152.378,71.61246,73.83989,27210.35,4525.984
26.0005,S,26.0005,0.5234424,0.0520444,0.4369126,0.007367493,0,61.98111,6.825927,0.1149609,74.88808,96.40492,4.072461,-35.5734765371256,-35.55802,-1.048545,550.90374435796,522.2969,152.2728,71.50681,73.74624,27262.74,4541.217
26.1005,S,26.1005,0.5203183,0.05312062,0.4369729,0.007518709,0,61.98111,6.728562,0.1156304,74.88808,96.40492,4.072461,-35.5229146507773,-35.50768,-1.040253,547.502946731277,518.7438,152.1685,71.39998,73.65146,27314.78,4556.439
26.2005,S,26.2005,0.5171987,0.05422562,0.4370357,0.007674613,0,61.98111,6.632352,0.1163231,74.88808,96.40492,4.072461,-35.4729562032466,-35.45794,-1.032043,544.109105106957,515.1957,152.065,71.29191,73.55553,27366.46,4571.651
26.30051,S,26.30051,0.5140836,0.05535584,0.437101,0.007834853,0,61.98111,6.537273,0.1170314,74.88808,96.40492,4.072461,-35.4235710889888,-35.40877,-1.023912,540.722032718473,511.6524,151.9622,71.18259,73.45844,27417.78,4586.853
26.40051,S,26.40051,0.5109734,0.05650872,0.4371687,0.007999306,0,61.98111,6.443325,0.1177518,74.88808,96.40492,4.072461,-35.3747691588954,-35.36018,-1.015856,537.342170240743,508.1143,151.8602,71.07201,73.36017,27468.75,4602.043
26.50051,S,26.50051,0.5078677,0.05772412,0.4372388,0.008170878,0,61.98111,6.350486,0.1185247,74.88808,96.40492,4.072461,-35.3265209681144,-35.31214,-1.007895,533.96905367755,504.5808,151.7592,70.96013,73.26067,27519.37,4617.225
26.60051,S,26.60051,0.5047666,0.05897806,0.4373114,0.008347001,0,61.98111,6.258746,0.1193099,74.88808,96.40492,4.072461,-35.2788459024524,-35.26467,-1.000009,530.602713216145,501.052,151.6589,70.84695,73.15994,27569.63,4632.396
26.70052,S,26.70052,0.5016702,0.06023833,0.4373862,0.008525337,0,61.98111,6.168088,0.1200727,74.88808,96.40492,4.072461,-35.23172334509,-35.21775,-0.9921768,527.243402907317,497.5281,151.5594,70.7324,73.05796,27619.54,4647.556
26.80052,S,26.80052,0.4985785,0.06150744,0.4374633,0.008704773,0,61.98111,6.078509,0.1207975,74.88808,96.40492,4.072461,-35.1851630967055,-35.17139,-0.984392,523.890904029611,494.0089,151.4605,70.61649,72.95474,27669.1,4662.707
26.90052,S,26.90052,0.4954916,0.06282174,0.4375427,0.008891573,0,61.98111,5.989991,0.1215701,74.88808,96.40492,4.072461,-35.1391363513027,-35.12556,-0.9766976,520.545359822029,490.4944,151.3625,70.4992,72.85021,27718.31,4677.848
27.00052,S,27.00052,0.4924091,0.06418219,0.4376243,0.009083284,0,61.98111,5.902519,0.1223542,74.88808,96.40492,4.072461,-35.0936625066833,-35.08028,-0.9690734,517.206516161957,486.9843,151.2654,70.38049,72.74434,27767.17,4692.979
27.10052,S,27.10052,0.4893312,0.06554664,0.4377081,0.009276767,0,61.98111,5.816083,0.1231063,74.88808,96.40492,4.072461,-35.0487109067996,-35.03552,-0.961496,513.874508100476,483.4788,151.1689,70.26033,72.63715,27815.68,4708.101
27.20053,S,27.20053,0.4862581,0.06694201,0.4377941,0.009472991,0,61.98111,5.730676,0.1238392,74.88808,96.40492,4.072461,-35.0042917118757,-34.99129,-0.9539719,510.549311565788,479.9778,151.0731,70.13872,72.52859,27863.83,4723.213
27.30053,S,27.30053,0.4831896,0.06837931,0.4378858,0.009677184,0,61.98111,5.646331,0.1246198,74.88808,96.40492,4.072461,-34.9604060261377,-34.94759,-0.9465425,507.230810458038,476.4811,150.9781,70.01562,72.41865,27911.64,4738.315
27.40053,S,27.40053,0.4801257,0.06987736,0.4379761,0.009888751,0,61.98111,5.562936,0.1254369,74.88808,96.40492,4.072461,-34.9170131985747,-34.90438,-0.9391845,503.91917779799,472.9888,150.884,69.89101,72.30725,27959.09,4753.409
27.50053,S,27.50053,0.4770663,0.07140661,0.4380684,0.01010481,0,61.98111,5.48053,0.1262514,74.88808,96.40492,4.072461,-34.874122864778,-34.86167,-0.9318854,500.614070037734,469.5006,150.7905,69.76488,72.19443,28006.2,4768.492
27.60054,S,27.60054,0.4740117,0.07297575,0.4381627,0.01032591,0,61.98111,5.399103,0.1270688,74.88808,96.40492,4.072461,-34.8317350445168,-34.81946,-0.9246467,497.315723400654,466.0167,150.6976,69.63718,72.08015,28052.96,4783.567
27.70054,S,27.70054,0.4709617,0.07460498,0.4382591,0.01055676,0,61.98111,5.31865,0.1279449,74.88808,96.40492,4.072461,-34.7898305071526,-34.77773,-0.9174981,494.024190212885,462.537,150.6056,69.5079,71.96436,28099.37,4798.632
27.80054,S,27.80054,0.4679164,0.07628576,0.4383575,0.0107946,0,61.98111,5.239151,0.1288423,74.88808,96.40492,4.072461,-34.7484186442022,-34.73649,-0.9104179,490.73944221649,459.0615,150.5143,69.37702,71.84703,28145.43,4813.688
27.90054,S,27.90054,0.4648759,0.07801612,0.4384579,0.01103773,0,61.98111,5.160606,0.1297386,74.88808,96.40492,4.072461,-34.7074991365305,-34.69574,-0.9033948,487.461405759764,455.5901,150.4236,69.2445,71.72816,28191.15,4828.735
28.00055,S,28.00055,0.46184,0.07979709,0.4385602,0.01129097,0,61.98111,5.082996,0.1306879,74.88808,96.40492,4.072461,-34.6670426524895,-34.65545,-0.896455,484.190068016073,452.1227,150.3336,69.11031,71.60772,28236.52,4843.772
28.10055,S,28.10055,0.458809,0.08164336,0.4386645,0.01155154,0,61.98111,5.006315,0.1316548,74.88808,96.40492,4.072461,-34.6270586909279,-34.61563,-0.8895804,480.925698321666,448.6595,150.2444,68.97442,71.48564,28281.54,4858.801
28.20055,S,28.20055,0.4557827,0.08355182,0.4387707,0.01181997,0,61.98111,4.930553,0.1326425,74.88808,96.40492,4.072461,-34.5875372699424,-34.57627,-0.8827725,477.667848545952,445.2,150.1559,68.8368,71.36192,28326.21,4873.821
28.30055,S,28.30055,0.4527611,0.08549545,0.4388788,0.01209572,0,61.98111,4.855694,0.1336423,74.88808,96.40492,4.072461,-34.548488182023,-34.53738,-0.8760242,474.416778671102,441.7445,150.0679,68.69741,71.23653,28370.54,4888.833
28.40055,S,28.40055,0.4497443,0.08752515,0.4389887,0.01238247,0,61.98111,4.781738,0.1346921,74.88808,96.40492,4.072461,-34.5098819426425,-34.49893,-0.8693564,471.172500311457,438.2928,149.9808,68.55624,71.10941,28414.53,4903.835
28.50056,S,28.50056,0.4467323,0.08959094,0.4391005,0.01267409,0,61.98111,4.708666,0.1357221,74.88808,96.40492,4.072461,-34.4717275714592,-34.46093,-0.8627313,467.934917959959,434.8449,149.8942,68.41322,70.98055,28458.17,4918.829
28.60056,S,28.60056,0.4437251,0.09171043,0.4392141,0.01297468,0,61.98111,4.636479,0.1367747,74.88808,96.40492,4.072461,-34.4340356099462,-34.42339,-0.8561713,464.704132092586,431.4008,149.8082,68.26835,70.84994,28501.46,4933.814
28.70056,S,28.70056,0.4407229,0.0939134,0.4393294,0.01328546,0,61.98111,4.56516,0.1378594,74.88808,96.40492,4.072461,-34.3967661310686,-34.38627,-0.8496798,461.480308507982,427.9605,149.7231,68.12157,70.71748,28544.41,4948.791
28.80056,S,28.80056,0.4377256,0.09616436,0.4394466,0.01360252,0,61.98111,4.494702,0.138933,74.88808,96.40492,4.072461,-34.3599385415371,-34.34959,-0.8432339,458.263266012156,424.5239,149.6385,67.97287,70.58319,28587.02,4963.759
28.90057,S,28.90057,0.4347334,0.09846204,0.4395655,0.01392839,0,61.98111,4.425103,0.1400196,74.88808,96.40492,4.072461,-34.3235531516849,-34.31335,-0.8368469,455.0531915567,421.0911,149.5545,67.82219,70.44702,28629.29,4978.718
29.00057,S,29.00057,0.4317461,0.1008518,0.4396862,0.01426582,0,61.98111,4.356343,0.1411435,74.88808,96.40492,4.072461,-34.2875801897994,-34.27752,-0.8305287,451.849852666512,417.6617,149.4713,67.66949,70.30891,28671.21,4993.669
29.10057,S,29.10057,0.4287637,0.1032792,0.4398085,0.01460798,0,61.98111,4.288416,0.1422347,74.88808,96.40492,4.072461,-34.2520487676101,-34.24213,-0.8242438,448.653353338269,414.2359,149.3885,67.51476,70.16885,28712.78,5008.613
29.20057,S,29.20057,0.4257864,0.1058225,0.4399326,0.0149683,0,61.98111,4.221319,0.1434212,74.88808,96.40492,4.072461,-34.2169104237491,-34.20713,-0.8180563,445.463720583169,410.8135,149.3065,67.35796,70.02677,28754.02,5023.547
29.30058,S,29.30058,0.4228142,0.1084407,0.4400584,0.015338,0,61.98111,4.155039,0.1446136,74.88808,96.40492,4.072461,-34.1821940326828,-34.17255,-0.8119208,442.281172177285,407.3947,149.2252,67.19904,69.88265,28794.91,5038.474
29.40058,S,29.40058,0.4198472,0.1111094,0.4401858,0.01571567,0,61.98111,4.089571,0.1457965,74.88808,96.40492,4.072461,-34.147889358331,-34.13838,-0.8058279,439.105432220119,403.9793,149.1442,67.03796,69.73647,28835.46,5053.393
29.50058,S,29.50058,0.4168853,0.1138917,0.4403149,0.01610811,0,61.98111,4.024905,0.1470302,74.88808,96.40492,4.072461,-34.1139871197826,-34.10461,-0.7998087,435.936908166609,400.5674,149.0641,66.87468,69.58814,28875.67,5068.303
29.60058,S,29.60058,0.4139286,0.1167326,0.4404457,0.01650833,0,61.98111,3.961032,0.1482469,74.88808,96.40492,4.072461,-34.0804764563984,-34.07123,-0.7938273,432.775243144215,397.1588,148.9843,66.70918,69.43766,28915.54,5083.206
29.70058,S,29.70058,0.4109772,0.1196981,0.440578,0.01692784,0,61.98111,3.897945,0.1495469,74.88808,96.40492,4.072461,-34.0473585329889,-34.03824,-0.7879345,429.620625744955,393.7534,148.9053,66.54138,69.28494,28955.07,5098.1
29.80059,S,29.80059,0.4080312,0.1227592,0.4407119,0.01735912,0,61.98111,3.835636,0.1508586,74.88808,96.40492,4.072461,-34.0146324559568,-34.00564,-0.7820929,426.473140745746,390.3513,148.8269,66.37127,69.12995,28994.26,5112.986
29.90059,S,29.90059,0.4050904,0.1259039,0.4408475,0.01780508,0,61.98111,3.774098,0.1522037,74.88808,96.40492,4.072461,-33.9822884601879,-33.97342,-0.7763134,423.332786891974,386.9525,148.7489,66.1988,68.97268,29033.11,5127.865
30.00059,S,30.00059,0.4021553,0.1291659,0.4409846,0.01826511,0,61.98111,3.713328,0.1535732,74.88808,96.40492,4.072461,-33.9503264196702,-33.94158,-0.7705914,420.199812030945,383.557,148.6717,66.02391,68.81302,29071.62,5142.736
30.10059,S,30.10059,0.3992254,0.1325179,0.4411233,0.01873721,0,61.98111,3.653308,0.1549463,74.88808,96.40492,4.072461,-33.9187460307828,-33.91012,-0.7649143,417.073814575099,380.1645,148.5948,65.84657,68.65098,29109.79,5157.6
30.2006,S,30.2006,0.3963014,0.1360118,0.4412635,0.01923149,0,61.98111,3.594042,0.1564028,74.88808,96.40492,4.072461,-33.8875282234833,-33.87902,-0.759324,413.955313522842,376.7752,148.5188,65.6667,68.48643,29147.62,5172.456
30.3006,S,30.3006,0.3933829,0.1395867,0.4414052,0.01973584,0,61.98111,3.535519,0.1578391,74.88808,96.40492,4.072461,-33.856681760926,-33.84829,-0.7537665,410.84415163391,373.3891,148.4431,65.48429,68.3194,29185.11,5187.303
30.4006,S,30.4006,0.3904703,0.143296,0.4415485,0.02025983,0,61.98111,3.477731,0.1593283,74.88808,96.40492,4.072461,-33.8261974376619,-33.81792,-0.748278,407.74058369877,370.0062,148.3681,65.29927,68.1498,29222.26,5202.144
30.5006,S,30.5006,0.3875631,0.1471157,0.4416933,0.02079826,0,61.98111,3.420665,0.1608249,74.88808,96.40492,4.072461,-33.796074699792,-33.78791,-0.7428344,404.644121636041,366.626,148.2935,65.11159,67.97757,29259.07,5216.977
30.60061,S,30.60061,0.3846618,0.1511042,0.4418396,0.02136341,0,61.98111,3.364323,0.1624188,74.88808,96.40492,4.072461,-33.7662945232071,-33.75824,-0.7374808,401.555217359061,363.2488,148.2195,64.92122,67.80264,29295.55,5231.803
30.70061,S,30.70061,0.3817665,0.1551853,0.4419874,0.02193792,0,61.98111,3.308696,0.1639728,74.88808,96.40492,4.072461,-33.7368953812861,-33.72895,-0.7321488,398.474021022252,359.8747,148.146,64.72807,67.625,29331.69,5246.621
30.80061,S,30.80061,0.3788771,0.1594195,0.4421367,0.02253715,0,61.98111,3.253773,0.1655982,74.88808,96.40492,4.072461,-33.7078184507238,-33.69998,-0.7268925,395.400272528428,356.5033,148.073,64.53209,67.44453,29367.49,5261.433
30.90061,S,30.90061,0.3759937,0.1638205,0.4422874,0.02315814,0,61.98111,3.199555,0.1672673,74.88808,96.40492,4.072461,-33.679083408827,-33.67135,-0.7216983,392.334343489362,353.1348,148.0007,64.33324,67.26118,29402.96,5276.236
31.00061,S,31.00061,0.3731166,0.1683287,0.4424396,0.02379512,0,61.98111,3.14603,0.1689334,74.88808,96.40492,4.072461,-33.6506997151524,-33.64307,-0.7165419,389.276251997612,349.7693,147.9287,64.13146,67.07493,29438.08,5291.033
31.10062,S,31.10062,0.3702458,0.1730259,0.4425932,0.0244572,0,61.98111,3.093197,0.1706573,74.88808,96.40492,4.072461,-33.622648015152,-33.61512,-0.7114541,386.226155685631,346.4066,147.8575,63.92668,66.88565,29472.88,5305.822
31.20062,S,31.20062,0.3673813,0.1778408,0.4427483,0.02513714,0,61.98111,3.041046,0.1723826,74.88808,96.40492,4.072461,-33.5949376568168,-33.58751,-0.7064051,383.183809836435,343.0466,147.7865,63.71883,66.69334,29507.33,5320.604
31.30062,S,31.30062,0.3645233,0.1828459,0.4429049,0.02584342,0,61.98111,2.989571,0.1741631,74.88808,96.40492,4.072461,-33.5675491912851,-33.56022,-0.7014216,380.149774695022,339.6895,147.7163,63.50787,66.49786,29541.45,5335.379
31.40062,S,31.40062,0.3616717,0.1879996,0.4430628,0.0265719,0,61.98111,2.938766,0.175965,74.88808,96.40492,4.072461,-33.5404922271051,-33.53326,-0.6964859,377.123643117569,336.335,147.6463,63.29373,66.2992,29575.23,5350.147
31.50063,S,31.50063,0.3588267,0.1933716,0.4432222,0.02732919,0,61.98111,2.888622,0.1778266,74.88808,96.40492,4.072461,-33.513747135693,-33.50661,-0.6916165,374.105801132531,332.9831,147.5771,63.07634,66.09722,29608.68,5364.908
31.60063,S,31.60063,0.3559885,0.1989007,0.443383,0.02811011,0,61.98111,2.839139,0.1797077,74.88808,96.40492,4.072461,-33.4873134789148,-33.48027,-0.6867931,371.096106743248,329.6338,147.5081,62.85564,65.89192,29641.8,5379.662
31.70063,S,31.70063,0.353157,0.2046596,0.4435453,0.0289223,0,61.98111,2.790309,0.181652,74.88808,96.40492,4.072461,-33.4612016749529,-33.45425,-0.682037,368.095010440516,326.2872,147.4398,62.63158,65.68316,29674.58,5394.41
31.80063,S,31.80063,0.3503326,0.2105872,0.443709,0.02975969,0,61.98111,2.742126,0.1836145,74.88808,96.40492,4.072461,-33.4354012402068,-33.42854,-0.6773253,365.102280517174,322.9431,147.3718,62.40405,65.47089,29707.02,5409.15
31.90063,S,31.90063,0.3475154,0.2167306,0.443874,0.03062508,0,61.98111,2.694587,0.1856073,74.88808,96.40492,4.072461,-33.4099022783695,-33.40313,-0.6726637,362.118382149417,319.6017,147.3044,62.173,65.25503,29739.13,5423.884
32.00064,S,32.00064,0.3447052,0.2230944,0.4440405,0.03152423,0,61.98111,2.647681,0.1876589,74.88808,96.40492,4.072461,-33.3847150303659,-33.37803,-0.6680651,359.143094353316,316.2627,147.2374,61.93835,65.03548,29770.91,5438.611
32.10062,S,32.10062,0.3419023,0.2296694,0.4442085,0.03245224,0,61.98111,2.601406,0.1897335,74.88808,96.40492,4.072461,-33.3598191184189,-33.35322,-0.6635113,356.176660335795,312.9262,147.1708,61.70004,64.81216,29802.35,5453.331
32.2006,S,32.2006,0.3391071,0.2364997,0.4443778,0.03341629,0,61.98111,2.555759,0.1918668,74.88808,96.40492,4.072461,-33.3352148892042,-33.3287,-0.6590205,353.219312894198,309.5922,147.1048,61.45797,64.58496,29833.46,5468.045
32.30059,S,32.30059,0.3363192,0.2435394,0.4445486,0.03440896,0,61.98111,2.51073,0.1940094,74.88808,96.40492,4.072461,-33.3109117965683,-33.30448,-0.654566,350.271032749182,306.2607,147.039,61.21209,64.35384,29864.23,5482.752
32.40057,S,32.40057,0.3335394,0.2508929,0.4447209,0.03544681,0,61.98111,2.466322,0.1962482,74.88808,96.40492,4.072461,-33.2868907056309,-33.28054,-0.6501924,347.332087967208,302.9315,146.974,60.96231,64.11862,29894.68,5497.453
