Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
438.1566,S,438.1566,0.04755033,0,2.2,0,0,61.98111,0.1694426,0,0,0,0,0.0580056653719581,0.0580056653719581,0,-54.36498,-54.36498,-22.94388,0,-0.09688391,4362.19,-2248.732
438.2566,S,438.2566,0.0475444,0,2.2,0,0,61.98111,0.1694425,0,0,0,0,0.0579565734899958,0.0579565734899958,0,-54.35918,-54.35918,-22.94388,0,-0.09688391,4356.754,-2251.027
438.3566,S,438.3566,0.04753848,0,2.2,0,0,61.98111,0.1694426,0,0,0,0,0.0579439433467783,0.0579439433467783,0,-54.35339,-54.35339,-22.94388,0,-0.09688391,4351.318,-2253.321
438.4566,S,438.4566,0.04753256,0,2.2,0,0,61.98111,0.1694425,0,0,0,0,0.0579235513386962,0.0579235513386962,0,-54.3476,-54.3476,-22.94388,0,-0.09688391,4345.884,-2255.616
438.5566,S,438.5566,0.04752664,0,2.2,0,0,61.98111,0.1694425,0,0,0,0,0.0579009689796237,0.0579009689796237,0,-54.34181,-54.34181,-22.94388,0,-0.09688391,4340.45,-2257.91
438.6566,S,438.6566,0.04752072,0,2.2,0,0,61.98111,0.1694424,0,0,0,0,0.0578723820391005,0.0578723820391005,0,-54.33602,-54.33602,-22.94388,0,-0.09688391,4335.016,-2260.205
438.7567,S,438.7567,0.04751481,0,2.2,0,0,61.98111,0.1694424,0,0,0,0,0.0578454203784346,0.0578454203784346,0,-54.33024,-54.33024,-22.94388,0,-0.09688391,4329.583,-2262.499
438.8567,S,438.8567,0.0475089,0,2.2,0,0,61.98111,0.1694424,0,0,0,0,0.0578281267017928,0.0578281267017928,0,-54.32446,-54.32446,-22.94388,0,-0.09688391,4324.15,-2264.793
438.9567,S,438.9567,0.047503,0,2.2,0,0,61.98111,0.1694424,0,0,0,0,0.0578048323618816,0.0578048323618816,0,-54.31868,-54.31868,-22.94388,0,-0.09688391,4318.719,-2267.088
439.0567,S,439.0567,0.04749709,0,2.2,0,0,61.98111,0.1694424,0,0,0,0,0.0577831672184246,0.0577831672184246,0,-54.3129,-54.3129,-22.94388,0,-0.09688391,4313.288,-2269.382
439.1567,S,439.1567,0.04749119,0,2.2,0,0,61.98111,0.1694424,0,0,0,0,0.0577555023420828,0.0577555023420828,0,-54.30713,-54.30713,-22.94388,0,-0.09688391,4307.857,-2271.677
439.2567,S,439.2567,0.04748528,0,2.2,0,0,61.98111,0.1694423,0,0,0,0,0.0577413295661415,0.0577413295661415,0,-54.30135,-54.30135,-22.94388,0,-0.09688391,4302.427,-2273.971
439.3567,S,439.3567,0.04747938,0,2.2,0,0,61.98111,0.1694423,0,0,0,0,0.0577131119692282,0.0577131119692282,0,-54.29558,-54.29558,-22.94388,0,-0.09688391,4296.997,-2276.266
439.4567,S,439.4567,0.04747348,0,2.2,0,0,61.98111,0.1694423,0,0,0,0,0.0576907605253538,0.0576907605253538,0,-54.28981,-54.28981,-22.94388,0,-0.09688391,4291.568,-2278.56
439.5567,S,439.5567,0.04746759,0,2.2,0,0,61.98111,0.1694422,0,0,0,0,0.0576488666809354,0.0576488666809354,0,-54.28405,-54.28405,-22.94388,0,-0.09688391,4286.14,-2280.854
439.6567,S,439.6567,0.0474617,0,2.2,0,0,61.98111,0.1694422,0,0,0,0,0.0576378405823377,0.0576378405823377,0,-54.27829,-54.27829,-22.94388,0,-0.09688391,4280.712,-2283.149
439.7567,S,439.7567,0.04745581,0,2.2,0,0,61.98111,0.1694422,0,0,0,0,0.0576208225714368,0.0576208225714368,0,-54.27253,-54.27253,-22.94388,0,-0.09688391,4275.285,-2285.443
439.8567,S,439.8567,0.04744993,0,2.2,0,0,61.98111,0.1694421,0,0,0,0,0.057584279545047,0.057584279545047,0,-54.26677,-54.26677,-22.94388,0,-0.09688391,4269.858,-2287.738
439.9567,S,439.9567,0.04744404,0,2.2,0,0,61.98111,0.1694421,0,0,0,0,0.0575629129818722,0.0575629129818722,0,-54.26101,-54.26101,-22.94388,0,-0.09688391,4264.432,-2290.032
440.0567,S,440.0567,0.04743816,0,2.2,0,0,61.98111,0.169442,0,0,0,0,0.0575220313098868,0.0575220313098868,0,-54.25526,-54.25526,-22.94388,0,-0.09688391,4259.006,-2292.327
440.1567,S,440.1567,0.04743228,0,2.2,0,0,61.98111,0.169442,0,0,0,0,0.05751200602203,0.05751200602203,0,-54.24951,-54.24951,-22.94388,0,-0.09688391,4253.582,-2294.621
440.2567,S,440.2567,0.0474264,0,2.2,0,0,61.98111,0.1694419,0,0,0,0,0.0574748486370424,0.0574748486370424,0,-54.24376,-54.24376,-22.94388,0,-0.09688391,4248.157,-2296.916
440.3568,S,440.3568,0.04742052,0,2.2,0,0,61.98111,0.1694419,0,0,0,0,0.0574604835134593,0.0574604835134593,0,-54.23801,-54.23801,-22.94388,0,-0.09688391,4242.733,-2299.21
440.4568,S,440.4568,0.04741465,0,2.2,0,0,61.98111,0.1694419,0,0,0,0,0.0574228108741295,0.0574228108741295,0,-54.23227,-54.23227,-22.94388,0,-0.09688391,4237.31,-2301.504
440.5568,S,440.5568,0.04740879,0,2.2,0,0,61.98111,0.1694419,0,0,0,0,0.0574121713632962,0.0574121713632962,0,-54.22653,-54.22653,-22.94388,0,-0.09688391,4231.887,-2303.799
440.6568,S,440.6568,0.04740292,0,2.2,0,0,61.98111,0.1694418,0,0,0,0,0.0573820514177115,0.0573820514177115,0,-54.22079,-54.22079,-22.94388,0,-0.09688391,4226.465,-2306.093
440.7568,S,440.7568,0.04739704,0,2.2,0,0,61.98111,0.1694418,0,0,0,0,0.0573708954724452,0.0573708954724452,0,-54.21505,-54.21505,-22.94388,0,-0.09688391,4221.044,-2308.388
440.8568,S,440.8568,0.04739119,0,2.2,0,0,61.98111,0.1694418,0,0,0,0,0.0573326395594123,0.0573326395594123,0,-54.20932,-54.20932,-22.94388,0,-0.09688391,4215.623,-2310.682
440.9568,S,440.9568,0.04738533,0,2.2,0,0,61.98111,0.1694418,0,0,0,0,0.0573079239514414,0.0573079239514414,0,-54.20359,-54.20359,-22.94388,0,-0.09688391,4210.203,-2312.977
441.0568,S,441.0568,0.04737948,0,2.2,0,0,61.98111,0.1694417,0,0,0,0,0.0572772388926168,0.0572772388926168,0,-54.19786,-54.19786,-22.94388,0,-0.09688391,4204.783,-2315.271
441.1568,S,441.1568,0.04737362,0,2.2,0,0,61.98111,0.1694417,0,0,0,0,0.0572693189995661,0.0572693189995661,0,-54.19213,-54.19213,-22.94388,0,-0.09688391,4199.363,-2317.565
441.2568,S,441.2568,0.04736776,0,2.2,0,0,61.98111,0.1694417,0,0,0,0,0.0572381360358136,0.0572381360358136,0,-54.18641,-54.18641,-22.94388,0,-0.09688391,4193.945,-2319.86
441.3568,S,441.3568,0.04736192,0,2.2,0,0,61.98111,0.1694417,0,0,0,0,0.0572128733238699,0.0572128733238699,0,-54.18069,-54.18069,-22.94388,0,-0.09688391,4188.527,-2322.154
441.4568,S,441.4568,0.04735607,0,2.2,0,0,61.98111,0.1694416,0,0,0,0,0.0571892748809191,0.0571892748809191,0,-54.17497,-54.17497,-22.94388,0,-0.09688391,4183.109,-2324.449
441.5568,S,441.5568,0.04735022,0,2.2,0,0,61.98111,0.1694416,0,0,0,0,0.0571635264638814,0.0571635264638814,0,-54.16925,-54.16925,-22.94388,0,-0.09688391,4177.692,-2326.743
441.6568,S,441.6568,0.04734438,0,2.2,0,0,61.98111,0.1694416,0,0,0,0,0.0571318138296206,0.0571318138296206,0,-54.16354,-54.16354,-22.94388,0,-0.09688391,4172.276,-2329.038
441.7568,S,441.7568,0.04733854,0,2.2,0,0,61.98111,0.1694415,0,0,0,0,0.0571136601688309,0.0571136601688309,0,-54.15783,-54.15783,-22.94388,0,-0.09688391,4166.86,-2331.332
441.8568,S,441.8568,0.0473327,0,2.2,0,0,61.98111,0.1694415,0,0,0,0,0.0570933603984045,0.0570933603984045,0,-54.15212,-54.15212,-22.94388,0,-0.09688391,4161.445,-2333.626
441.9568,S,441.9568,0.04732687,0,2.2,0,0,61.98111,0.1694415,0,0,0,0,0.0570671002736773,0.0570671002736773,0,-54.14641,-54.14641,-22.94388,0,-0.09688391,4156.03,-2335.921
442.0569,S,442.0569,0.04732103,0,2.2,0,0,61.98111,0.1694415,0,0,0,0,0.0570425096417395,0.0570425096417395,0,-54.14071,-54.14071,-22.94388,0,-0.09688391,4150.616,-2338.215
442.1569,S,442.1569,0.0473152,0,2.2,0,0,61.98111,0.1694415,0,0,0,0,0.057023857909968,0.057023857909968,0,-54.13501,-54.13501,-22.94388,0,-0.09688391,4145.203,-2340.51
442.2569,S,442.2569,0.04730937,0,2.2,0,0,61.98111,0.1694415,0,0,0,0,0.0570068790783012,0.0570068790783012,0,-54.12931,-54.12931,-22.94388,0,-0.09688391,4139.79,-2342.804
442.3569,S,442.3569,0.04730356,0,2.2,0,0,61.98111,0.1694414,0,0,0,0,0.0569667074873976,0.0569667074873976,0,-54.12362,-54.12362,-22.94388,0,-0.09688391,4134.377,-2345.099
442.4569,S,442.4569,0.04729773,0,2.2,0,0,61.98111,0.1694413,0,0,0,0,0.0569535382491395,0.0569535382491395,0,-54.11792,-54.11792,-22.94388,0,-0.09688391,4128.965,-2347.393
442.5569,S,442.5569,0.0472919,0,2.2,0,0,61.98111,0.1694414,0,0,0,0,0.0569301424153821,0.0569301424153821,0,-54.11223,-54.11223,-22.94388,0,-0.09688391,4123.554,-2349.688
442.6569,S,442.6569,0.04728609,0,2.2,0,0,61.98111,0.1694414,0,0,0,0,0.0569165111889873,0.0569165111889873,0,-54.10654,-54.10654,-22.94388,0,-0.09688391,4118.144,-2351.982
442.7569,S,442.7569,0.04728027,0,2.2,0,0,61.98111,0.1694413,0,0,0,0,0.0568758945175887,0.0568758945175887,0,-54.10085,-54.10085,-22.94388,0,-0.09688391,4112.733,-2354.276
442.8569,S,442.8569,0.04727446,0,2.2,0,0,61.98111,0.1694413,0,0,0,0,0.0568579940804739,0.0568579940804739,0,-54.09517,-54.09517,-22.94388,0,-0.09688391,4107.324,-2356.571
442.9569,S,442.9569,0.04726866,0,2.2,0,0,61.98111,0.1694413,0,0,0,0,0.0568498658493724,0.0568498658493724,0,-54.08949,-54.08949,-22.94388,0,-0.09688391,4101.915,-2358.865
443.0569,S,443.0569,0.04726284,0,2.2,0,0,61.98111,0.1694412,0,0,0,0,0.0568147692777359,0.0568147692777359,0,-54.08381,-54.08381,-22.94388,0,-0.09688391,4096.506,-2361.16
443.1569,S,443.1569,0.04725703,0,2.2,0,0,61.98111,0.1694412,0,0,0,0,0.0568023795257702,0.0568023795257702,0,-54.07813,-54.07813,-22.94388,0,-0.09688391,4091.099,-2363.454
443.2569,S,443.2569,0.04725123,0,2.2,0,0,61.98111,0.1694411,0,0,0,0,0.0567668458543196,0.0567668458543196,0,-54.07245,-54.07245,-22.94388,0,-0.09688391,4085.691,-2365.749
443.3569,S,443.3569,0.04724543,0,2.2,0,0,61.98111,0.1694411,0,0,0,0,0.0567253744642713,0.0567253744642713,0,-54.06678,-54.06678,-22.94388,0,-0.09688391,4080.285,-2368.043
443.4569,S,443.4569,0.04723963,0,2.2,0,0,61.98111,0.1694411,0,0,0,0,0.0567185125778522,0.0567185125778522,0,-54.06111,-54.06111,-22.94388,0,-0.09688391,4074.879,-2370.337
443.5569,S,443.5569,0.04723383,0,2.2,0,0,61.98111,0.1694411,0,0,0,0,0.0567057075420294,0.0567057075420294,0,-54.05544,-54.05544,-22.94388,0,-0.09688391,4069.473,-2372.632
443.657,S,443.657,0.04722803,0,2.2,0,0,61.98111,0.1694411,0,0,0,0,0.0566735952028381,0.0566735952028381,0,-54.04977,-54.04977,-22.94388,0,-0.09688391,4064.068,-2374.926
443.757,S,443.757,0.04722225,0,2.2,0,0,61.98111,0.169441,0,0,0,0,0.0566393641119944,0.0566393641119944,0,-54.04411,-54.04411,-22.94388,0,-0.09688391,4058.664,-2377.221
443.857,S,443.857,0.04721646,0,2.2,0,0,61.98111,0.169441,0,0,0,0,0.0566111195855967,0.0566111195855967,0,-54.03845,-54.03845,-22.94388,0,-0.09688391,4053.26,-2379.515
443.957,S,443.957,0.04721067,0,2.2,0,0,61.98111,0.1694409,0,0,0,0,0.0565845743808922,0.0565845743808922,0,-54.03279,-54.03279,-22.94388,0,-0.09688391,4047.857,-2381.81
444.057,S,444.057,0.04720488,0,2.2,0,0,61.98111,0.1694409,0,0,0,0,0.0565768906488131,0.0565768906488131,0,-54.02713,-54.02713,-22.94388,0,-0.09688391,4042.454,-2384.104
444.157,S,444.157,0.0471991,0,2.2,0,0,61.98111,0.1694409,0,0,0,0,0.0565422969312905,0.0565422969312905,0,-54.02148,-54.02148,-22.94388,0,-0.09688391,4037.052,-2386.398
444.257,S,444.257,0.04719333,0,2.2,0,0,61.98111,0.1694409,0,0,0,0,0.0565213284183272,0.0565213284183272,0,-54.01583,-54.01583,-22.94388,0,-0.09688391,4031.65,-2388.693
444.357,S,444.357,0.04718755,0,2.2,0,0,61.98111,0.1694409,0,0,0,0,0.0564982487901062,0.0564982487901062,0,-54.01018,-54.01018,-22.94388,0,-0.09688391,4026.249,-2390.987
444.457,S,444.457,0.04718177,0,2.2,0,0,61.98111,0.1694409,0,0,0,0,0.0564902026444614,0.0564902026444614,0,-54.00453,-54.00453,-22.94388,0,-0.09688391,4020.849,-2393.282
444.557,S,444.557,0.047176,0,2.2,0,0,61.98111,0.1694408,0,0,0,0,0.0564419432575392,0.0564419432575392,0,-53.99889,-53.99889,-22.94388,0,-0.09688391,4015.449,-2395.576
444.657,S,444.657,0.04717023,0,2.2,0,0,61.98111,0.1694408,0,0,0,0,0.0564244624630916,0.0564244624630916,0,-53.99325,-53.99325,-22.94388,0,-0.09688391,4010.049,-2397.871
444.757,S,444.757,0.04716446,0,2.2,0,0,61.98111,0.1694408,0,0,0,0,0.0564220058258798,0.0564220058258798,0,-53.98761,-53.98761,-22.94388,0,-0.09688391,4004.651,-2400.165
444.857,S,444.857,0.04715869,0,2.2,0,0,61.98111,0.1694407,0,0,0,0,0.0563793660327434,0.0563793660327434,0,-53.98197,-53.98197,-22.94388,0,-0.09688391,3999.252,-2402.459
444.957,S,444.957,0.04715293,0,2.2,0,0,61.98111,0.1694407,0,0,0,0,0.0563555659744779,0.0563555659744779,0,-53.97634,-53.97634,-22.94388,0,-0.09688391,3993.855,-2404.754
445.057,S,445.057,0.04714718,0,2.2,0,0,61.98111,0.1694407,0,0,0,0,0.0563377801843572,0.0563377801843572,0,-53.97071,-53.97071,-22.94388,0,-0.09688391,3988.458,-2407.048
445.157,S,445.157,0.04714142,0,2.2,0,0,61.98111,0.1694407,0,0,0,0,0.0563217064778527,0.0563217064778527,0,-53.96508,-53.96508,-22.94388,0,-0.09688391,3983.061,-2409.343
445.257,S,445.257,0.04713566,0,2.2,0,0,61.98111,0.1694407,0,0,0,0,0.0563035305963524,0.0563035305963524,0,-53.95945,-53.95945,-22.94388,0,-0.09688391,3977.665,-2411.637
445.3571,S,445.3571,0.0471299,0,2.2,0,0,61.98111,0.1694407,0,0,0,0,0.0562794382811802,0.0562794382811802,0,-53.95382,-53.95382,-22.94388,0,-0.09688391,3972.27,-2413.932
445.4571,S,445.4571,0.04712415,0,2.2,0,0,61.98111,0.1694406,0,0,0,0,0.0562361442307164,0.0562361442307164,0,-53.9482,-53.9482,-22.94388,0,-0.09688391,3966.875,-2416.226
445.5571,S,445.5571,0.04711841,0,2.2,0,0,61.98111,0.1694406,0,0,0,0,0.0562236095394653,0.0562236095394653,0,-53.94258,-53.94258,-22.94388,0,-0.09688391,3961.481,-2418.521
445.6571,S,445.6571,0.04711265,0,2.2,0,0,61.98111,0.1694406,0,0,0,0,0.056205162216294,0.056205162216294,0,-53.93696,-53.93696,-22.94388,0,-0.09688391,3956.087,-2420.815
445.7571,S,445.7571,0.0471069,0,2.2,0,0,61.98111,0.1694406,0,0,0,0,0.0561884320928101,0.0561884320928101,0,-53.93134,-53.93134,-22.94388,0,-0.09688391,3950.694,-2423.109
445.8571,S,445.8571,0.04710116,0,2.2,0,0,61.98111,0.1694404,0,0,0,0,0.0561448925018055,0.0561448925018055,0,-53.92572,-53.92572,-22.94388,0,-0.09688391,3945.302,-2425.404
445.9571,S,445.9571,0.04709542,0,2.2,0,0,61.98111,0.1694405,0,0,0,0,0.0561239730494592,0.0561239730494592,0,-53.92011,-53.92011,-22.94388,0,-0.09688391,3939.909,-2427.698
446.0571,S,446.0571,0.04708968,0,2.2,0,0,61.98111,0.1694404,0,0,0,0,0.0560920153321192,0.0560920153321192,0,-53.9145,-53.9145,-22.94388,0,-0.09688391,3934.518,-2429.993
446.1571,S,446.1571,0.04708394,0,2.2,0,0,61.98111,0.1694404,0,0,0,0,0.0560750430074677,0.0560750430074677,0,-53.90889,-53.90889,-22.94388,0,-0.09688391,3929.127,-2432.287
446.2571,S,446.2571,0.04707821,0,2.2,0,0,61.98111,0.1694404,0,0,0,0,0.0560597925509398,0.0560597925509398,0,-53.90328,-53.90328,-22.94388,0,-0.09688391,3923.737,-2434.582
446.3571,S,446.3571,0.04707247,0,2.2,0,0,61.98111,0.1694403,0,0,0,0,0.0560215737311651,0.0560215737311651,0,-53.89767,-53.89767,-22.94388,0,-0.09688391,3918.347,-2436.876
446.4571,S,446.4571,0.04706674,0,2.2,0,0,61.98111,0.1694402,0,0,0,0,0.0559774569462519,0.0559774569462519,0,-53.89207,-53.89207,-22.94388,0,-0.09688391,3912.958,-2439.17
446.5571,S,446.5571,0.04706101,0,2.2,0,0,61.98111,0.1694402,0,0,0,0,0.0559678924275175,0.0559678924275175,0,-53.88647,-53.88647,-22.94388,0,-0.09688391,3907.569,-2441.465
446.6571,S,446.6571,0.04705529,0,2.2,0,0,61.98111,0.1694402,0,0,0,0,0.0559353763545474,0.0559353763545474,0,-53.88088,-53.88088,-22.94388,0,-0.09688391,3902.181,-2443.759
446.7571,S,446.7571,0.04704957,0,2.2,0,0,61.98111,0.1694401,0,0,0,0,0.0559089216832476,0.0559089216832476,0,-53.87529,-53.87529,-22.94388,0,-0.09688391,3896.794,-2446.054
446.8571,S,446.8571,0.04704386,0,2.2,0,0,61.98111,0.1694402,0,0,0,0,0.0559050594114083,0.0559050594114083,0,-53.8697,-53.8697,-22.94388,0,-0.09688391,3891.407,-2448.348
446.9572,S,446.9572,0.04703814,0,2.2,0,0,61.98111,0.1694401,0,0,0,0,0.055878262355435,0.055878262355435,0,-53.86411,-53.86411,-22.94388,0,-0.09688391,3886.02,-2450.643
447.0572,S,447.0572,0.04703242,0,2.2,0,0,61.98111,0.16944,0,0,0,0,0.0558455748719737,0.0558455748719737,0,-53.85852,-53.85852,-22.94388,0,-0.09688391,3880.635,-2452.937
447.1572,S,447.1572,0.04702671,0,2.2,0,0,61.98111,0.16944,0,0,0,0,0.0558146267865922,0.0558146267865922,0,-53.85294,-53.85294,-22.94388,0,-0.09688391,3875.249,-2455.231
447.2572,S,447.2572,0.04702101,0,2.2,0,0,61.98111,0.1694401,0,0,0,0,0.0558144026148497,0.0558144026148497,0,-53.84736,-53.84736,-22.94388,0,-0.09688391,3869.865,-2457.526
447.3572,S,447.3572,0.0470153,0,2.2,0,0,61.98111,0.1694401,0,0,0,0,0.0557874504660845,0.0557874504660845,0,-53.84178,-53.84178,-22.94388,0,-0.09688391,3864.48,-2459.82
447.4572,S,447.4572,0.0470096,0,2.2,0,0,61.98111,0.1694399,0,0,0,0,0.0557414131179002,0.0557414131179002,0,-53.83621,-53.83621,-22.94388,0,-0.09688391,3859.097,-2462.115
447.5572,S,447.5572,0.0470039,0,2.2,0,0,61.98111,0.1694401,0,0,0,0,0.0557469268886379,0.0557469268886379,0,-53.83064,-53.83064,-22.94388,0,-0.09688391,3853.714,-2464.409
447.6572,S,447.6572,0.0469982,0,2.2,0,0,61.98111,0.16944,0,0,0,0,0.0557257293968689,0.0557257293968689,0,-53.82507,-53.82507,-22.94388,0,-0.09688391,3848.331,-2466.704
447.7572,S,447.7572,0.0469925,0,2.2,0,0,61.98111,0.16944,0,0,0,0,0.0557062788257596,0.0557062788257596,0,-53.8195,-53.8195,-22.94388,0,-0.09688391,3842.949,-2468.998
447.8572,S,447.8572,0.04698681,0,2.2,0,0,61.98111,0.1694399,0,0,0,0,0.055663949779607,0.055663949779607,0,-53.81393,-53.81393,-22.94388,0,-0.09688391,3837.568,-2471.292
447.9572,S,447.9572,0.04698111,0,2.2,0,0,61.98111,0.1694399,0,0,0,0,0.0556573613684179,0.0556573613684179,0,-53.80836,-53.80836,-22.94388,0,-0.09688391,3832.187,-2473.587
448.0572,S,448.0572,0.04697542,0,2.2,0,0,61.98111,0.1694399,0,0,0,0,0.0556317100354136,0.0556317100354136,0,-53.8028,-53.8028,-22.94388,0,-0.09688391,3826.807,-2475.881
448.1572,S,448.1572,0.04696973,0,2.2,0,0,61.98111,0.1694398,0,0,0,0,0.0555951673470929,0.0555951673470929,0,-53.79724,-53.79724,-22.94388,0,-0.09688391,3821.427,-2478.176
448.2572,S,448.2572,0.04696405,0,2.2,0,0,61.98111,0.1694398,0,0,0,0,0.0555735493071126,0.0555735493071126,0,-53.79168,-53.79168,-22.94388,0,-0.09688391,3816.048,-2480.47
448.3572,S,448.3572,0.04695836,0,2.2,0,0,61.98111,0.1694398,0,0,0,0,0.0555536832244172,0.0555536832244172,0,-53.78613,-53.78613,-22.94388,0,-0.09688391,3810.669,-2482.765
448.4572,S,448.4572,0.04695268,0,2.2,0,0,61.98111,0.1694398,0,0,0,0,0.0555437314531346,0.0555437314531346,0,-53.78057,-53.78057,-22.94388,0,-0.09688391,3805.291,-2485.059
448.5573,S,448.5573,0.046947,0,2.2,0,0,61.98111,0.1694397,0,0,0,0,0.0554951466773801,0.0554951466773801,0,-53.77502,-53.77502,-22.94388,0,-0.09688391,3799.914,-2487.354
448.6573,S,448.6573,0.04694133,0,2.2,0,0,61.98111,0.1694397,0,0,0,0,0.0554810795532745,0.0554810795532745,0,-53.76947,-53.76947,-22.94388,0,-0.09688391,3794.537,-2489.648
448.7573,S,448.7573,0.04693564,0,2.2,0,0,61.98111,0.1694397,0,0,0,0,0.0554649538640746,0.0554649538640746,0,-53.76392,-53.76392,-22.94388,0,-0.09688391,3789.16,-2491.942
448.8573,S,448.8573,0.04692997,0,2.2,0,0,61.98111,0.1694396,0,0,0,0,0.0554221871725886,0.0554221871725886,0,-53.75838,-53.75838,-22.94388,0,-0.09688391,3783.784,-2494.237
448.9573,S,448.9573,0.0469243,0,2.2,0,0,61.98111,0.1694397,0,0,0,0,0.0554139327057044,0.0554139327057044,0,-53.75284,-53.75284,-22.94388,0,-0.09688391,3778.409,-2496.531
449.0573,S,449.0573,0.04691864,0,2.2,0,0,61.98111,0.1694396,0,0,0,0,0.0553828638137972,0.0553828638137972,0,-53.7473,-53.7473,-22.94388,0,-0.09688391,3773.034,-2498.826
449.1573,S,449.1573,0.04691297,0,2.2,0,0,61.98111,0.1694396,0,0,0,0,0.0553666897133169,0.0553666897133169,0,-53.74176,-53.74176,-22.94388,0,-0.09688391,3767.66,-2501.12
449.2573,S,449.2573,0.04690732,0,2.2,0,0,61.98111,0.1694395,0,0,0,0,0.0553315252888353,0.0553315252888353,0,-53.73623,-53.73623,-22.94388,0,-0.09688391,3762.287,-2503.415
449.3573,S,449.3573,0.04690165,0,2.2,0,0,61.98111,0.1694396,0,0,0,0,0.0553270503623366,0.0553270503623366,0,-53.7307,-53.7307,-22.94388,0,-0.09688391,3756.914,-2505.709
449.4573,S,449.4573,0.046896,0,2.2,0,0,61.98111,0.1694395,0,0,0,0,0.0552959675756952,0.0552959675756952,0,-53.72517,-53.72517,-22.94388,0,-0.09688391,3751.541,-2508.003
449.5573,S,449.5573,0.04689033,0,2.2,0,0,61.98111,0.1694396,0,0,0,0,0.0552873960308702,0.0552873960308702,0,-53.71964,-53.71964,-22.94388,0,-0.09688391,3746.169,-2510.298
449.6573,S,449.6573,0.04688468,0,2.2,0,0,61.98111,0.1694395,0,0,0,0,0.0552560407048688,0.0552560407048688,0,-53.71411,-53.71411,-22.94388,0,-0.09688391,3740.798,-2512.592
449.7573,S,449.7573,0.04687903,0,2.2,0,0,61.98111,0.1694396,0,0,0,0,0.055239559530122,0.055239559530122,0,-53.70859,-53.70859,-22.94388,0,-0.09688391,3735.427,-2514.887
449.8573,S,449.8573,0.04687339,0,2.2,0,0,61.98111,0.1694395,0,0,0,0,0.0552161125319017,0.0552161125319017,0,-53.70307,-53.70307,-22.94388,0,-0.09688391,3730.056,-2517.181
449.9573,S,449.9573,0.04686774,0,2.2,0,0,61.98111,0.1694395,0,0,0,0,0.0551906279784333,0.0551906279784333,0,-53.69755,-53.69755,-22.94388,0,-0.09688391,3724.687,-2519.476
450.0573,S,450.0573,0.0468621,0,2.2,0,0,61.98111,0.1694394,0,0,0,0,0.0551592915914938,0.0551592915914938,0,-53.69204,-53.69204,-22.94388,0,-0.09688391,3719.317,-2521.77
450.1573,S,450.1573,0.04685645,0,2.2,0,0,61.98111,0.1694395,0,0,0,0,0.0551624434225602,0.0551624434225602,0,-53.68652,-53.68652,-22.94388,0,-0.09688391,3713.949,-2524.064
450.2574,S,450.2574,0.04685081,0,2.2,0,0,61.98111,0.1694393,0,0,0,0,0.0551101372752782,0.0551101372752782,0,-53.68101,-53.68101,-22.94388,0,-0.09688391,3708.581,-2526.359
450.3574,S,450.3574,0.04684517,0,2.2,0,0,61.98111,0.1694394,0,0,0,0,0.0551053974062938,0.0551053974062938,0,-53.6755,-53.6755,-22.94388,0,-0.09688391,3703.213,-2528.653
450.4574,S,450.4574,0.04683954,0,2.2,0,0,61.98111,0.1694394,0,0,0,0,0.0550817308184932,0.0550817308184932,0,-53.66999,-53.66999,-22.94388,0,-0.09688391,3697.846,-2530.948
450.5574,S,450.5574,0.04683391,0,2.2,0,0,61.98111,0.1694394,0,0,0,0,0.0550560316431969,0.0550560316431969,0,-53.66449,-53.66449,-22.94388,0,-0.09688391,3692.48,-2533.242
450.6574,S,450.6574,0.04682828,0,2.2,0,0,61.98111,0.1694394,0,0,0,0,0.0550403040174174,0.0550403040174174,0,-53.65899,-53.65899,-22.94388,0,-0.09688391,3687.114,-2535.537
450.7574,S,450.7574,0.04682265,0,2.2,0,0,61.98111,0.1694393,0,0,0,0,0.0550187323985298,0.0550187323985298,0,-53.65349,-53.65349,-22.94388,0,-0.09688391,3681.749,-2537.831
450.8574,S,450.8574,0.04681703,0,2.2,0,0,61.98111,0.1694393,0,0,0,0,0.0549989465970455,0.0549989465970455,0,-53.64799,-53.64799,-22.94388,0,-0.09688391,3676.384,-2540.125
450.9574,S,450.9574,0.0468114,0,2.2,0,0,61.98111,0.1694393,0,0,0,0,0.0549771323317216,0.0549771323317216,0,-53.64249,-53.64249,-22.94388,0,-0.09688391,3671.02,-2542.42
451.0574,S,451.0574,0.04680578,0,2.2,0,0,61.98111,0.1694393,0,0,0,0,0.0549494753212514,0.0549494753212514,0,-53.637,-53.637,-22.94388,0,-0.09688391,3665.656,-2544.714
451.1574,S,451.1574,0.04680016,0,2.2,0,0,61.98111,0.1694393,0,0,0,0,0.0549356152400478,0.0549356152400478,0,-53.63151,-53.63151,-22.94388,0,-0.09688391,3660.293,-2547.009
